,driver,year,GP,fp1,fp1+,fp2,fp2+,fp3,fp3+,q1,q1+,q2,q2+,q3,q3+,r
170,Ricciardo,2016,Europe,109.77799999999999,3.3429999999999893,106.293,2.0700000000000074,105.62,1.2680000000000007,104.57,0.8849999999999909,104.14099999999999,1.620999999999981,103.96600000000001,1.2079999999999984,7.0
171,Vettel,2016,Europe,108.62700000000001,2.1920000000000073,106.219,1.9959999999999951,105.63,1.2779999999999916,105.062,1.3769999999999953,104.461,1.9409999999999883,103.96600000000001,1.2079999999999984,2.0
172,Verstappen,2016,Europe,110.485,4.049999999999997,106.068,1.8449999999999989,105.90100000000001,1.5490000000000066,104.939,1.2539999999999907,104.387,1.8669999999999902,105.57,2.8119999999999834,8.0
173,RÃ¤ikkÃ¶nen,2016,Europe,109.63499999999999,3.1999999999999886,106.694,2.4710000000000036,106.024,1.671999999999997,104.936,1.2510000000000048,104.533,2.012999999999991,104.269,1.5109999999999957,4.0
174,Perez,2016,Europe,108.922,2.4869999999999948,105.336,1.1129999999999995,105.735,1.3829999999999956,104.462,0.777000000000001,103.939,1.4189999999999827,103.515,0.7569999999999908,3.0
175,Bottas,2016,Europe,107.096,0.6610000000000014,105.76400000000001,1.541000000000011,,,104.706,1.0210000000000008,104.477,1.9569999999999936,105.24600000000001,2.4879999999999995,6.0
176,Hulkenberg,2016,Europe,109.301,2.8659999999999997,105.92,1.6970000000000027,105.53999999999999,1.1879999999999882,104.86,1.1749999999999972,104.824,2.303999999999988,,,9.0
177,Alonso,2016,Europe,107.989,1.554000000000002,106.49799999999999,2.2749999999999915,106.131,1.7789999999999964,105.525,1.8400000000000034,105.27000000000001,2.75,,,19.0
178,Massa,2016,Europe,109.125,2.6899999999999977,107.06,2.8370000000000033,106.50999999999999,2.157999999999987,105.494,1.8089999999999975,104.696,2.1759999999999877,104.483,1.7249999999999943,10.0
179,Sainz,2016,Europe,109.267,2.8319999999999936,106.027,1.804000000000002,106.19,1.8379999999999939,104.827,1.141999999999996,105.0,2.4799999999999898,,,21.0
180,Grosjean,2016,Europe,109.61099999999999,3.1759999999999877,106.681,2.4579999999999984,106.36099999999999,2.008999999999986,105.507,1.8220000000000027,104.755,2.234999999999985,,,13.0
181,Kvyat,2016,Europe,110.551,4.116,106.744,2.521000000000001,105.981,1.6289999999999907,104.694,1.0090000000000003,104.687,2.1669999999999874,104.717,1.958999999999989,22.0
182,Button,2016,Europe,109.019,2.584000000000003,106.23400000000001,2.01100000000001,105.95400000000001,1.6020000000000039,105.804,2.1189999999999998,,,,,11.0
183,Magnussen,2016,Europe,110.939,4.503999999999991,107.32900000000001,3.1060000000000088,107.024,2.671999999999997,106.348,2.6629999999999967,,,,,14.0
184,Nasr,2016,Europe,111.771,5.3359999999999985,108.081,3.858000000000004,107.37899999999999,3.026999999999987,105.549,1.8640000000000043,106.048,3.5279999999999916,,,12.0
185,Palmer,2016,Europe,110.91,4.474999999999994,107.794,3.570999999999998,107.158,2.8059999999999974,106.394,2.709000000000003,,,,,15.0
186,Wehrlein,2016,Europe,111.219,4.783999999999992,108.018,3.7950000000000017,107.1,2.7479999999999905,105.75,2.0649999999999977,,,,,20.0
187,Vandoorne,2016,Europe,,,,,,,,,,,,,
188,Gutierrez ,2016,Europe,110.167,3.7319999999999993,106.83,2.6069999999999993,106.67,2.317999999999998,105.3,1.6149999999999949,105.34899999999999,2.8289999999999793,,,16.0
189,Ericsson,2016,Europe,110.473,4.037999999999997,107.77199999999999,3.5489999999999924,107.328,2.975999999999999,106.231,2.5459999999999923,,,,,17.0
190,Ocon,2016,Europe,,,,,,,,,,,,,
191,Haryanto,2016,Europe,111.925,5.489999999999995,107.487,3.263999999999996,107.556,3.2039999999999935,105.66499999999999,1.9799999999999898,,,,,18.0
192,Rosberg,2016,Austria,67.373,0.0,67.967,0.0,70.959,3.861000000000004,66.516,0.0,66.403,0.17500000000001137,68.465,0.5430000000000064,4.0
193,Hamilton,2016,Austria,67.73,0.3569999999999993,67.986,0.019000000000005457,67.30799999999999,0.20999999999999375,66.947,0.4309999999999974,66.228,0.0,67.922,0.0,1.0
194,Ricciardo,2016,Austria,68.528,1.1550000000000011,68.649,0.6820000000000022,67.639,0.5409999999999968,67.5,0.9839999999999947,66.84,0.612000000000009,69.98,2.058000000000007,5.0
195,Vettel,2016,Austria,68.022,0.6490000000000009,68.589,0.6219999999999999,67.098,0.0,66.761,0.24499999999999034,66.602,0.37400000000000944,69.781,1.8590000000000089,21.0
196,Verstappen,2016,Austria,68.962,1.5889999999999986,68.761,0.7939999999999969,67.761,0.6629999999999967,67.131,0.6149999999999949,66.866,0.6380000000000052,71.153,3.2310000000000088,2.0
197,RÃ¤ikkÃ¶nen,2016,Austria,68.222,0.8489999999999895,68.82,0.8529999999999944,67.234,0.13599999999999568,67.24,0.7239999999999895,66.94,0.7120000000000033,69.901,1.9789999999999992,3.0
198,Perez,2016,Austria,,,69.226,1.2590000000000003,68.44200000000001,1.3440000000000083,67.657,1.1409999999999911,,,,,17.0
199,Bottas,2016,Austria,68.998,1.625,68.941,0.9740000000000038,67.814,0.715999999999994,67.148,0.6319999999999908,66.911,0.6830000000000069,70.44,2.5180000000000007,9.0
200,Hulkenberg,2016,Austria,69.28,1.9069999999999965,68.58,0.6129999999999995,68.285,1.1869999999999976,67.385,0.8689999999999998,67.257,1.0290000000000106,69.285,1.3629999999999995,19.0
201,Alonso,2016,Austria,69.56700000000001,2.1940000000000026,69.075,1.108000000000004,68.327,1.2289999999999992,67.671,1.1550000000000011,68.154,1.926000000000002,,,18.0
202,Massa,2016,Austria,68.824,1.4509999999999934,69.184,1.2169999999999987,67.831,0.7330000000000041,67.419,0.9029999999999916,67.145,0.9170000000000016,71.977,4.055000000000007,20.0
203,Sainz,2016,Austria,68.803,1.4299999999999926,68.713,0.7459999999999951,69.008,1.9099999999999966,67.618,1.1019999999999897,,,,,8.0
204,Grosjean,2016,Austria,69.078,1.7049999999999983,70.4,2.433000000000007,68.55,1.4519999999999982,67.662,1.1460000000000008,67.85,1.6219999999999999,,,7.0
205,Kvyat,2016,Austria,68.99,1.6169999999999902,69.207,1.2399999999999949,68.786,1.6880000000000024,68.409,1.8930000000000007,,,,,22.0
206,Button,2016,Austria,69.365,1.9919999999999902,68.994,1.027000000000001,68.304,1.206000000000003,67.653,1.1370000000000005,67.572,1.3440000000000083,69.9,1.9780000000000086,6.0
207,Magnussen,2016,Austria,69.707,2.333999999999989,69.525,1.558000000000007,68.569,1.4710000000000036,67.941,1.4249999999999972,,,,,14.0
208,Nasr,2016,Austria,70.314,2.9409999999999883,70.444,2.477000000000004,69.557,2.459000000000003,68.446,1.9299999999999926,,,,,13.0
209,Palmer,2016,Austria,69.851,2.4779999999999944,70.02,2.0529999999999973,68.939,1.840999999999994,67.965,1.448999999999998,,,,,12.0
210,Wehrlein,2016,Austria,69.775,2.402000000000001,70.034,2.0670000000000073,68.534,1.436000000000007,67.565,1.0489999999999924,67.7,1.4720000000000084,,,10.0
211,Vandoorne,2016,Austria,,,,,,,,,,,,,
212,Gutierrez ,2016,Austria,70.11,2.7369999999999948,70.138,2.1710000000000065,68.475,1.3769999999999953,67.66,1.1439999999999912,67.578,1.3500000000000085,,,11.0
213,Ericsson,2016,Austria,69.929,2.5559999999999974,70.14,2.173000000000002,69.137,2.0390000000000015,68.418,1.902000000000001,,,,,15.0
214,Ocon,2016,Austria,,,,,,,,,,,,,
215,Haryanto,2016,Austria,70.493,3.1199999999999903,71.328,3.361000000000004,69.116,2.0180000000000007,68.026,1.509999999999991,,,,,16.0
216,Rosberg,2016,Great Britain,91.687,0.03300000000000125,,,90.967,0.06300000000000239,90.724,0.0,89.97,0.7270000000000039,89.606,0.3189999999999884,3.0
217,Hamilton,2016,Great Britain,91.654,0.0,91.66,0.0,90.904,0.0,90.739,0.015000000000000568,89.243,0.0,89.287,0.0,1.0
218,Ricciardo,2016,Great Britain,92.773,1.1189999999999998,92.051,0.39100000000000534,91.488,0.5840000000000032,91.684,0.9599999999999937,91.319,2.0760000000000076,90.618,1.3309999999999889,4.0
219,Vettel,2016,Great Britain,92.501,0.8470000000000084,92.57,0.9099999999999966,92.049,1.1450000000000102,91.606,0.8819999999999908,90.711,1.4680000000000035,91.49,2.2029999999999887,9.0
220,Verstappen,2016,Great Britain,93.202,1.5480000000000018,92.286,0.6260000000000048,91.561,0.6570000000000107,91.305,0.5810000000000031,90.697,1.4540000000000077,90.313,1.0259999999999962,2.0
221,RÃ¤ikkÃ¶nen,2016,Great Britain,93.039,1.3850000000000051,92.73599999999999,1.0759999999999934,92.833,1.929000000000002,91.326,0.6019999999999897,91.385,2.14200000000001,90.881,1.593999999999994,5.0
222,Perez,2016,Great Britain,93.235,1.581000000000003,94.356,2.695999999999998,93.36099999999999,2.4569999999999936,92.336,1.6119999999999948,91.875,2.632000000000005,,,6.0
223,Bottas,2016,Great Britain,94.263,2.609000000000009,93.493,1.8329999999999984,92.73599999999999,1.8319999999999936,91.913,1.188999999999993,91.47800000000001,2.2350000000000136,91.557,2.269999999999996,14.0
224,Hulkenberg,2016,Great Britain,92.49199999999999,0.8379999999999939,94.321,2.6610000000000014,92.798,1.8940000000000055,92.34899999999999,1.6249999999999858,91.77,2.527000000000001,92.172,2.884999999999991,7.0
225,Alonso,2016,Great Britain,93.527,1.8730000000000047,93.03999999999999,1.3799999999999955,92.75399999999999,1.8499999999999943,92.281,1.5570000000000022,91.74,2.497,92.343,3.0559999999999974,13.0
226,Massa,2016,Great Britain,94.456,2.8020000000000067,93.801,2.1410000000000053,93.44,2.5360000000000014,92.146,1.421999999999997,92.00200000000001,2.7590000000000146,,,11.0
227,Sainz,2016,Great Britain,93.446,1.7920000000000016,93.84,2.180000000000007,92.88900000000001,1.9850000000000136,92.11500000000001,1.3910000000000053,91.708,2.4650000000000034,91.989,2.701999999999998,8.0
228,Grosjean,2016,Great Britain,94.547,2.8930000000000007,93.614,1.9540000000000077,93.344,2.4399999999999977,92.283,1.5589999999999975,92.05,2.807000000000002,,,20.0
229,Kvyat,2016,Great Britain,93.738,2.084000000000003,94.13900000000001,2.4790000000000134,93.538,2.6340000000000003,92.553,1.8289999999999935,92.306,3.0630000000000024,,,10.0
230,Button,2016,Great Britain,94.132,2.4780000000000086,93.763,2.1030000000000086,93.042,2.1380000000000052,92.788,2.063999999999993,,,,,12.0
231,Magnussen,2016,Great Britain,,,94.959,3.2990000000000066,94.049,3.1450000000000102,92.729,2.0049999999999955,97.06,7.817000000000007,,,17.0
232,Nasr,2016,Great Britain,94.805,3.1510000000000105,94.154,2.4939999999999998,93.71000000000001,2.8060000000000116,93.544,2.819999999999993,,,,,15.0
233,Palmer,2016,Great Britain,94.787,3.1330000000000098,94.61,2.950000000000003,93.769,2.865000000000009,92.905,2.1809999999999974,,,,,18.0
234,Wehrlein,2016,Great Britain,96.136,4.481999999999999,94.549,2.88900000000001,94.658,3.754000000000005,93.15100000000001,2.4270000000000067,,,,,22.0
235,Vandoorne,2016,Great Britain,,,,,,,,,,,,,
236,Gutierrez ,2016,Great Britain,,,94.0,2.3400000000000034,92.89500000000001,1.9910000000000139,92.237,1.512999999999991,92.241,2.9980000000000047,,,16.0
237,Ericsson,2016,Great Britain,96.003,4.349000000000004,94.72200000000001,3.062000000000012,94.551,3.6470000000000056,,,,,,,21.0
238,Ocon,2016,Great Britain,95.97999999999999,4.325999999999993,,,,,,,,,,,
239,Haryanto,2016,Great Britain,96.64699999999999,4.992999999999995,95.84100000000001,4.181000000000012,94.471,3.5670000000000073,93.098,2.3739999999999952,,,,,19.0
240,Rosberg,2016,Hungary,81.584,0.23699999999999477,80.435,0.0,80.261,0.0,93.30199999999999,0.0,82.806,0.1460000000000008,79.965,0.0,2.0
241,Hamilton,2016,Hungary,81.34700000000001,0.0,81.96000000000001,1.5250000000000057,80.769,0.5080000000000098,94.21000000000001,0.9080000000000155,84.836,2.176000000000002,80.108,0.14300000000000068,1.0
242,Ricciardo,2016,Hungary,83.174,1.8269999999999982,81.03,0.5949999999999989,80.726,0.4650000000000034,99.968,6.666000000000011,83.23400000000001,0.5740000000000123,80.28,0.3149999999999977,3.0
243,Vettel,2016,Hungary,82.991,1.6439999999999912,81.348,0.9129999999999967,81.185,0.9240000000000066,95.718,2.416000000000011,84.082,1.421999999999997,80.874,0.9089999999999918,4.0
244,Verstappen,2016,Hungary,83.457,2.109999999999985,81.77,1.3349999999999937,80.263,0.0020000000000095497,100.424,7.122000000000014,82.66,0.0,80.557,0.5919999999999987,5.0
245,RÃ¤ikkÃ¶nen,2016,Hungary,83.082,1.7349999999999852,82.05799999999999,1.6229999999999905,80.85900000000001,0.5980000000000132,96.85300000000001,3.551000000000016,85.435,2.7750000000000057,,,6.0
246,Perez,2016,Hungary,84.07300000000001,2.725999999999999,82.65299999999999,2.2179999999999893,81.672,1.4110000000000014,101.411,8.109000000000009,85.416,2.7560000000000002,,,11.0
247,Bottas,2016,Hungary,84.37,3.022999999999996,82.773,2.337999999999994,81.649,1.3880000000000052,102.75800000000001,9.456000000000017,84.506,1.8460000000000036,82.182,2.2169999999999987,9.0
248,Hulkenberg,2016,Hungary,84.12,2.772999999999996,82.449,2.013999999999996,82.42699999999999,2.165999999999997,101.471,8.169000000000011,83.901,1.2409999999999997,81.82300000000001,1.858000000000004,10.0
249,Alonso,2016,Hungary,83.935,2.587999999999994,82.328,1.8930000000000007,81.584,1.3230000000000075,95.16499999999999,1.8629999999999995,83.816,1.156000000000006,81.211,1.2459999999999951,7.0
250,Massa,2016,Hungary,84.154,2.806999999999988,82.681,2.245999999999995,81.975,1.7139999999999986,103.999,10.697000000000003,,,,,18.0
251,Sainz,2016,Hungary,84.57900000000001,3.2319999999999993,82.689,2.2539999999999907,82.402,2.1410000000000053,96.11500000000001,2.8130000000000166,84.73400000000001,2.0740000000000123,81.131,1.1659999999999968,8.0
252,Grosjean,2016,Hungary,84.013,2.665999999999997,82.864,2.429000000000002,82.28399999999999,2.022999999999996,95.906,2.6040000000000134,84.941,2.281000000000006,,,14.0
253,Kvyat,2016,Hungary,85.324,3.9769999999999897,82.94800000000001,2.5130000000000052,82.541,2.280000000000001,96.714,3.412000000000006,85.301,2.6410000000000053,,,16.0
254,Button,2016,Hungary,83.961,2.61399999999999,82.387,1.9519999999999982,82.009,1.7480000000000047,97.983,4.681000000000012,84.456,1.7960000000000065,81.59700000000001,1.632000000000005,22.0
255,Magnussen,2016,Hungary,,,83.34700000000001,2.912000000000006,81.989,1.7280000000000086,104.543,11.241000000000014,,,,,15.0
256,Nasr,2016,Hungary,85.256,3.908999999999992,83.986,3.551000000000002,82.816,2.555000000000007,97.77199999999999,4.469999999999999,87.063,4.403000000000006,,,17.0
257,Palmer,2016,Hungary,88.56,7.212999999999994,83.52799999999999,3.0929999999999893,81.935,1.6740000000000066,103.965,10.663000000000011,,,,,12.0
258,Wehrlein,2016,Hungary,87.249,5.901999999999987,83.992,3.557000000000002,83.311,3.0500000000000114,107.343,14.041000000000011,,,,,19.0
259,Vandoorne,2016,Hungary,,,,,,,,,,,,,
260,Gutierrez ,2016,Hungary,,,82.673,2.2379999999999995,82.142,1.8810000000000002,98.959,5.657000000000011,86.189,3.5289999999999964,,,13.0
261,Ericsson,2016,Hungary,84.981,3.633999999999986,83.437,3.0019999999999953,83.219,2.9579999999999984,106.98400000000001,13.682000000000016,,,,,20.0
262,Ocon,2016,Hungary,85.26,3.9129999999999967,,,,,,,,,,,
263,Haryanto,2016,Hungary,87.012,5.664999999999992,84.265,3.8299999999999983,83.513,3.2520000000000095,110.189,16.887,,,,,21.0
264,Rosberg,2016,Germany,75.517,0.0,75.614,0.0,75.738,0.0,75.485,0.24200000000000443,74.839,0.09099999999999397,74.363,0.0,4.0
265,Hamilton,2016,Germany,75.843,0.3260000000000076,76.008,0.39399999999999125,75.795,0.05700000000000216,75.243,0.0,74.748,0.0,74.47,0.10699999999999932,1.0
266,Ricciardo,2016,Germany,77.089,1.5720000000000027,76.49,0.8759999999999906,75.837,0.09900000000000375,75.591,0.347999999999999,75.545,0.796999999999997,74.726,0.36299999999999955,2.0
267,Vettel,2016,Germany,76.667,1.1500000000000057,76.208,0.5939999999999941,76.104,0.36599999999999966,75.92699999999999,0.6839999999999975,75.63,0.8819999999999908,75.315,0.9519999999999982,5.0
268,Verstappen,2016,Germany,76.92699999999999,1.4099999999999966,76.456,0.8419999999999987,76.182,0.4440000000000026,75.875,0.632000000000005,75.124,0.37599999999999056,74.834,0.47100000000000364,3.0
269,RÃ¤ikkÃ¶nen,2016,Germany,76.852,1.335000000000008,76.512,0.8979999999999961,75.902,0.16400000000000148,75.752,0.5090000000000003,75.242,0.4939999999999998,75.142,0.7789999999999964,6.0
270,Perez,2016,Germany,78.628,3.111000000000004,77.148,1.5339999999999918,77.066,1.328000000000003,76.169,0.9260000000000019,75.5,0.7519999999999953,75.537,1.1740000000000066,10.0
271,Bottas,2016,Germany,78.21000000000001,2.693000000000012,77.425,1.8109999999999928,76.4,0.6620000000000061,75.952,0.7090000000000032,75.49,0.7419999999999902,75.53,1.1670000000000016,9.0
272,Hulkenberg,2016,Germany,78.59100000000001,3.0740000000000123,76.781,1.1670000000000016,76.97200000000001,1.2340000000000089,76.301,1.058000000000007,75.623,0.875,75.51,1.1470000000000056,7.0
273,Alonso,2016,Germany,77.18299999999999,1.6659999999999968,77.225,1.61099999999999,76.916,1.1779999999999973,76.338,1.0949999999999989,76.041,1.2929999999999922,,,12.0
274,Massa,2016,Germany,78.322,2.805000000000007,77.686,2.0720000000000027,76.63,0.8919999999999959,76.503,1.2600000000000051,75.699,0.9509999999999934,75.615,1.2519999999999953,22.0
275,Sainz,2016,Germany,78.044,2.527000000000001,77.342,1.7279999999999944,77.02799999999999,1.289999999999992,76.31700000000001,1.0740000000000123,75.989,1.2409999999999997,,,14.0
276,Grosjean,2016,Germany,78.589,3.0720000000000027,77.602,1.9879999999999995,85.16,9.421999999999997,76.328,1.085000000000008,76.086,1.3379999999999939,,,13.0
277,Kvyat,2016,Germany,78.008,2.4909999999999997,77.367,1.7530000000000001,77.227,1.4890000000000043,76.876,1.6330000000000098,,,,,15.0
278,Button,2016,Germany,77.612,2.094999999999999,77.087,1.472999999999999,78.093,2.355000000000004,76.172,0.929000000000002,75.909,1.1610000000000014,,,8.0
279,Magnussen,2016,Germany,78.93299999999999,3.415999999999997,78.056,2.441999999999993,77.351,1.6129999999999995,76.71600000000001,1.4730000000000132,,,,,16.0
280,Nasr,2016,Germany,78.961,3.4440000000000026,79.295,3.6809999999999974,78.057,2.3190000000000026,77.123,1.8800000000000097,,,,,21.0
281,Palmer,2016,Germany,,,78.313,2.698999999999998,77.473,1.7349999999999994,76.636,1.3930000000000007,76.66499999999999,1.9169999999999874,,,19.0
282,Wehrlein,2016,Germany,79.975,4.457999999999998,78.193,2.5789999999999935,78.27,2.5319999999999965,76.717,1.4740000000000038,,,,,17.0
283,Vandoorne,2016,Germany,,,,,,,,,,,,,
284,Gutierrez ,2016,Germany,,,78.005,2.390999999999991,77.16,1.421999999999997,75.987,0.7439999999999998,75.883,1.134999999999991,,,11.0
285,Ericsson,2016,Germany,78.19800000000001,2.6810000000000116,78.13,2.515999999999991,77.685,1.9470000000000027,77.238,1.9950000000000045,,,,,18.0
286,Ocon,2016,Germany,78.981,3.4639999999999986,,,,,,,,,,,
287,Haryanto,2016,Germany,79.167,3.6500000000000057,78.59100000000001,2.977000000000004,78.27199999999999,2.533999999999992,76.977,1.7340000000000089,,,,,20.0
288,Rosberg,2016,Belgium,108.348,0.0,109.161,1.0759999999999934,108.74199999999999,0.7680000000000007,108.019,0.2810000000000059,106.999,0.0,106.744,0.0,1.0
289,Hamilton,2016,Belgium,109.078,0.730000000000004,109.782,1.6969999999999885,108.63499999999999,0.6610000000000014,110.033,2.2950000000000017,,,,,3.0
